Temperature [_ C],Humidity [%],Soil moisture,Reference evapotranspiration,Evapotranspiration,Crop Coefficient,Crop Coefficient stage,Nitrogen [mg/kg],Phosphorus [mg/kg],Potassium,Solar Radiation ghi,Wind Speed,Days of planted,pH,Target
25.115279494150627,96.52998766710812,100.0,54.77840072,625.3501733,1.46,2,168.17327391752937,78.5730870217449,195.90172455940632,33.31278401187103,5.623798206537609,100,1.8680898069650285,0
19.65,67.91,148.23,893.5004156,413.2009783,1.44,2,78.0,57.0,68.0,431.21,1.53,100,2.46,1
28.273608123647907,88.1363558908553,0.0,433.28003,272.4066555,0.9,3,106.09468926206449,75.70356790449324,79.29468914323816,709.8302889480977,5.054197462480047,115,5.08143517126949,0
35.68725110683053,46.59064954515243,100.0,334.0093884,815.4117845,1.22,2,61.6963665141695,135.81577787443317,17.413280673130117,701.1945127308611,1.3775030124352365,100,6.729494491106035,0
20.34,91.17,246.37,834.6692337,872.3109314,1.3,2,81.0,54.0,131.0,254.4,4.04,85,4.7,1
28.939269563807162,71.03644530479126,100.0,300.9258345,757.4458038,0.83,2,134.91225395024674,150.54511368983813,41.84042237242794,0.0,3.8260222345312234,70,5.245781840485985,0
26.4,87.28,337.01,106.5537651,827.9510895,1.48,2,106.0,101.0,72.0,498.44,3.96,70,5.87,1
25.75,93.39,209.21,17.42224037,39.34359204,1.18,2,118.0,50.0,54.0,622.51,3.88,110,6.92,1
26.27,88.89,175.86,304.4188133,185.00201,1.06,3,98.0,47.0,115.0,698.04,2.09,125,5.55,1
28.87,62.39,363.96,637.5849659,410.5409974,1.42,2,83.0,54.0,79.0,304.66,2.67,105,4.9,1
21.310686353559575,95.50082562945408,0.0,477.8800827,292.2220677,1.28,2,156.32400892556257,74.38786107743542,136.52442769270345,834.554440343828,2.2825681171464374,55,6.970589993885563,0
18.17,93.77,202.03,677.0275512,577.0388193,0.95,2,101.0,57.0,58.0,665.25,1.03,62,4.71,1
22.94,74.71,432.02,17.21032814,97.47585252,0.85,3,90.0,52.0,63.0,551.19,1.52,115,4.69,1
19.414420551085,71.90088881078552,100.0,410.6002762,144.3795161,1.31,2,98.40356285495113,-13.396158818514529,55.78973163520571,1108.6671283245614,2.677954712129114,50,8.583689821192923,0
25.03,64.45,210.66,975.2833889,656.2551169,1.11,2,72.0,49.0,96.0,450.53,1.67,62,5.25,1
19.73,75.33,287.2,671.769005,717.4256887,0.98,2,103.0,57.0,76.0,514.88,3.39,55,2.27,1
31.46124764392511,100.0,100.0,593.6606015,273.0838767,0.46,0,101.2831271613984,-20.133970262933744,95.2034483712261,661.5851351535835,2.0110512877924034,9,5.505421375234832,0
27.71,70.24,138.39,263.8534849,234.1740903,1.27,2,118.0,73.0,55.0,392.59,2.71,85,4.72,1
30.93,79.57,646.44,626.0237185,639.5552568,0.94,2,111.0,71.0,120.0,450.58,2.77,65,5.65,1
28.288208981600707,67.99072497559848,7.224004933439744,293.2313027,879.1163011,0.97,1,42.14657158269075,82.98765728688781,111.64067172856825,555.3534164043737,4.173951149359285,35,4.539421228476821,0
12.672737996660192,78.58473529208369,100.0,417.168936,513.9272695,1.5,2,107.84351967587563,160.52081767219255,100.5375047395979,688.7127038788728,3.9267911930810966,65,5.1800656174084505,0
23.5,67.5,525.49,334.7818385,391.9695637,1.06,2,69.0,108.0,65.0,259.43,4.05,62,3.55,1
28.5,77.6,265.0,36.00496577,15.84218494,0.44,0,117.0,42.0,58.0,43.0,1.44,6,3.62,1
18.97,74.03,639.84,590.4457139,707.3791658,1.32,2,116.0,78.0,136.0,219.94,3.24,55,2.02,1
39.32617249445229,95.10363689610922,0.0,506.3866459,222.8101242,0.44,0,67.05480772707209,13.692427563475661,128.81123499524068,791.2782861341482,0.6662329091455678,6,6.941295222404546,0
21.89,77.34,504.08,240.2719427,851.8230692,1.38,2,88.0,52.0,56.0,696.11,3.22,90,3.18,1
20.225730085914574,47.399065657016024,100.0,559.3073127,777.8185245,1.13,3,70.30134872316486,103.3550026867841,136.10369310865218,0.0,4.34121806455313,125,3.4909886188072137,0
29.160000498779468,95.18019615651227,100.0,507.5132049,449.6220199,1.34,2,114.43523533042817,122.98605492788056,149.53366291240962,63.7017064260466,2.1372903807578876,85,9.17816129838435,0
23.73,78.17,314.53,35.84681291,534.3208677,1.05,3,113.0,90.0,57.0,299.23,3.38,125,4.4,1
35.77943381441052,44.31842526376325,100.0,745.2248857,392.2726942,1.29,2,145.81598521032188,1.8678204892299846,59.461445547585015,304.49717115512203,4.051407389023227,105,9.53759251157326,0
28.42,89.5,487.94,340.8963919,787.4392534,1.05,2,105.0,86.0,45.0,408.67,1.83,100,2.99,1
21.8,80.75,394.0,124.4105963,821.8895996,1.39,2,110.0,69.0,80.0,557.49,2.06,62,6.69,1
18.73,84.26,560.08,249.6633833,556.5122878,1.45,2,107.0,62.0,74.0,10.52,3.64,105,5.44,1
25.258279576889553,54.774742816554934,100.0,201.7369365,227.6773184,1.1,2,34.49699205121715,48.4411372182416,130.75008419974762,953.1903035364204,2.243881583864555,65,5.915519238792851,0
27.99511755683174,100.0,100.0,929.1598823,147.793239,1.19,2,139.5358375426939,28.65527537003441,108.7918852498941,0.0,4.077231156813307,50,9.548197360894601,0
31.4924475207819,37.562990143074714,100.0,233.466575,345.1542751,1.15,2,113.29127082445805,139.87626862036834,155.8778716420028,387.11868056029397,3.3354888797876896,70,1.4032603198089286,0
25.54,93.69,286.04,364.5517818,731.3996464,0.91,2,112.0,89.0,72.0,668.36,3.67,100,6.24,1
23.297209925043205,44.706642404857114,100.0,509.1529958,119.334399,0.87,2,104.30847059222958,47.18189655310906,52.445048728620534,31.361097526764695,0.0,85,5.506806364042128,0
30.57,71.37,196.25,119.4423386,407.1390876,1.38,2,96.0,93.0,73.0,514.27,1.49,70,4.26,1
16.61966693160054,100.0,100.0,198.903158,87.72530709,1.06,2,118.54448329282604,15.493697307500383,-23.973465099408372,80.6530898709376,0.0,65,6.047912695732174,0
19.223526597713118,36.448584212444004,100.0,42.75392721,738.8993818,1.1,2,76.89178897450194,154.3973448771947,81.58498039777292,661.3534194090588,1.863699970130177,100,0.5068854673053411,0
25.575026909652617,100.0,100.0,222.4758473,690.2307254,0.97,2,133.44935026774016,91.10936851322147,36.74804809191551,889.5400645673476,1.2574245733200442,100,5.67761173623737,0
41.61274666702701,56.43906386914547,100.0,579.1238803,593.3273058,1.43,2,128.47394957501643,77.96977217043937,23.759681818663097,0.0,2.398392218652247,55,3.2197913009264294,0
18.24,83.32,477.29,531.8225293,123.4510852,1.47,2,62.0,86.0,44.0,332.29,3.38,110,6.31,1
18.671877201996516,60.66004617918665,100.0,612.5351169,588.2090421,1.38,2,114.77501193559144,73.74019278544692,32.55975999986928,601.8745883762017,1.8399769952965201,100,4.207175001590162,0
10.40208008993538,97.12605470792855,0.0,527.0452782,182.6422584,0.94,2,81.291189543433,120.47409941728014,-36.74057283323381,862.6754347197666,0.9988146264724467,70,2.4095907915716968,0
27.97,69.37,293.3,622.5566375,147.7302947,1.0,2,85.0,103.0,116.0,152.33,2.51,85,6.54,1
27.26,83.34,415.67,97.0449986,156.7983861,1.21,2,68.0,79.0,104.0,597.5,2.59,100,3.7,1
28.729791978507734,77.79759060431351,100.0,628.7637501,249.0230276,0.89,2,118.72886208456859,36.169807297007296,116.95751591661305,0.0,0.0,62,1.8139315357788304,0
28.93999817272535,100.0,100.0,928.98245,92.6773676,1.31,2,77.27836860395334,23.30560976203825,101.72718958474597,993.1506287107825,1.1629560450528937,105,1.9524483946658506,0
31.22,64.06,484.47,611.7503851,838.095677,1.3,2,106.0,66.0,123.0,589.84,2.12,94,4.92,1
25.41,81.93,607.18,453.1792024,414.0293148,1.14,2,76.0,58.0,77.0,582.3,3.53,65,2.53,1
15.573560910613669,52.3515554706254,100.0,321.3953047,892.4601659,1.33,2,21.55397339663189,59.90504436147819,106.4288776492802,669.6204151162854,1.1977235583721582,62,2.983229725518149,0
19.5,72.39,205.79,1039.504851,661.132881,0.96,2,110.0,85.0,59.0,646.74,3.98,65,3.31,1
18.29393480399582,75.16588979318351,100.0,525.8469384,879.840507,0.93,2,68.14293559735734,105.37107218264438,71.1102024817795,8.919718583365764,2.468336008129118,85,0.12686733812796902,0
19.68,64.31,155.52,426.9878747,585.8352217,1.07,2,72.0,79.0,78.0,593.02,3.36,45,4.71,1
29.3,78.64,631.12,569.8895815,466.6216146,0.89,3,108.0,50.0,94.0,345.19,1.97,120,6.11,1
32.04118305885494,48.68320494632782,0.0,35.99586431,15.8381803,0.44,0,169.0663074463697,50.717596479534336,-6.577018450436924,537.8698839905708,3.3479081298701203,6,1.3898951257590064,0
33.00471486033162,48.479908682192814,100.0,504.9281486,639.1794232,1.29,2,92.32625877019618,95.18292940779247,88.58408246828171,359.0710326131705,1.3686700732379682,85,0.9377714128966606,0
22.96,74.57,308.99,977.8658856,35.52404629,1.05,2,70.0,66.0,51.0,460.76,3.97,85,4.17,1
18.02,78.95,453.88,199.7159446,116.426844,1.32,2,101.0,67.0,63.0,554.91,2.93,70,3.61,1
24.59,86.46,656.4,521.1060525,706.2188928,1.22,3,111.0,47.0,120.0,729.5,3.74,115,4.85,1
18.51,85.78,123.65,158.0357128,276.3111395,0.9,2,74.0,57.0,139.0,72.01,2.73,90,2.38,1
22.25,91.88,177.49,809.8941867,147.8637307,1.27,2,69.0,45.0,107.0,730.72,3.66,100,2.18,1
18.72523081749251,53.7233859618814,100.0,205.362729,463.5272275,1.24,2,53.767395902785,37.83029608223678,175.86937686198894,821.982236816779,3.9467247276367936,62,8.85159578172974,0
26.209097267949662,63.75027429968379,0.0,50.29936565,50.28469968,0.74,1,132.48735269754536,75.68923110638994,58.0122810072464,131.35153236816404,3.677251865494969,32,0.034275558587037125,0
33.62445749655866,92.33185125175412,100.0,918.9927676,12.10429662,1.14,2,69.0315913754101,67.7627439665554,20.0374049887645,880.2530989627231,2.9574729415697183,105,7.055550617287822,0
31.38,64.52,691.95,893.1312682,146.1363105,1.45,2,105.0,47.0,75.0,295.98,3.95,100,5.73,1
32.28046628601193,80.82722471308233,100.0,585.9403354,94.77681644,1.03,2,152.34111907688325,101.80845684197868,28.311623840861557,548.6958566332557,3.2155303915403,85,1.7876024739653857,0
8.770193651575633,49.066380502670235,100.0,1071.854373,221.4824883,1.47,3,108.70286378161859,103.58207148292838,93.48970352295439,2.147113720581217,2.8892745335591767,120,8.302039674375733,0
39.84408168793858,80.26874291777631,100.0,784.4790974,539.6482402,1.39,2,114.64913625047355,117.3190997533025,28.031431823649285,279.106809432041,2.8303206912587027,100,5.059028782973898,0
25.23,79.47,180.37,490.1209811,5.508908777,1.48,2,64.0,89.0,121.0,75.97,2.09,90,6.26,1
10.377398465794517,81.19489552004327,100.0,365.6381274,165.8132249,1.49,2,139.46914932743613,81.87117543038832,156.1573556933763,784.580895950664,4.263115038353645,90,0.43103008474542825,0
24.16,90.94,381.33,715.2548634,368.7968483,1.06,2,100.0,67.0,124.0,111.1,1.11,100,4.04,1
20.38,79.93,537.53,902.5911448,575.566321,0.88,2,98.0,55.0,72.0,55.85,1.83,100,6.31,1
27.31,90.14,682.65,291.8426624,790.6633251,1.01,3,76.0,71.0,53.0,325.1,3.13,125,2.41,1
20.32978515701469,100.0,100.0,183.8210686,4.787018729,1.0,2,56.820877290001576,90.84932616493505,12.750976282543348,578.9483159134901,1.446998420302095,100,5.760048979162641,0
28.878658922972043,77.13060715472858,100.0,969.8241203,356.8094824,1.36,2,75.02993793692951,11.442429512936087,77.6022159442652,944.4991890411812,3.755294791082041,105,3.9573633561106325,0
21.557385375000493,100.0,100.0,152.833401,67.24669646,0.433333333,0,11.580011967280633,23.48786911201853,11.090974707450314,0.0,0.0,6,3.111271413475296,0
41.495723121028774,41.78458888512868,100.0,1019.334276,413.7359293,1.2,2,138.79555973997537,108.68190874817712,8.987621091174105,434.0237659744914,1.934772633150898,100,4.865418564018153,0
19.17,88.0,191.45,324.345359,370.6782148,0.87,2,93.0,41.0,40.0,389.68,3.75,100,5.22,1
31.99313076307567,80.4027094916857,100.0,80.2643078,315.0845128,1.24,2,109.40036231065457,121.27293641319501,37.07876634356427,272.2263647416107,4.229860718107281,100,7.0786769316169735,0
38.03500716779547,62.78539948346938,28.37089564026428,5.858215749,2.57761493,0.44,0,164.493433365699,80.05877247918887,-20.39676536403796,0.0,3.979179230682888,6,5.538266678957088,0
25.596201605443472,92.96663969700444,100.0,269.7030513,670.2809782,1.45,2,38.500639577151745,61.150764347471,-14.368693906367966,0.0,3.332723908347186,100,6.8275783194616055,0
20.947230179353827,68.66816684952121,100.0,259.5744548,759.6275972,1.09,2,121.56683755428855,41.20154232492155,162.58748502462635,333.4124173723594,3.3224654810032352,105,8.349587742802072,0
21.874242786565787,59.34305562872631,100.0,1098.741466,841.1055941,1.02,2,118.94852032887897,95.06118053353408,135.66848793215965,0.0,1.3686125191331442,70,0.0789069577567778,0
18.10926236509139,87.72480242618198,100.0,830.7895934,239.6009128,1.49,2,149.39716609991024,102.98352179206324,65.29447900020624,521.3426496674196,3.876500804726658,50,0.0,0
28.39,75.87,181.85,450.3957808,262.6669592,1.0,2,98.0,79.0,133.0,205.95,3.36,110,5.99,1
22.624676630967535,81.79985384322727,100.0,741.7947063,721.0674018,1.25,2,68.09565011829616,94.48063194238742,160.83907725265914,667.2823278430369,2.1534585442477296,100,7.228419169990663,0
30.01115866573578,91.13713967241144,100.0,403.5191367,738.5810451,1.3,2,25.358451048991,118.78606623249708,107.06640269423401,829.0480560714211,0.6326173820580436,55,3.7039491059144076,0
19.43,77.87,401.34,615.8897024,38.72454219,1.48,2,60.0,40.0,130.0,272.61,3.37,90,5.62,1
25.353361582231642,100.0,100.0,848.0177324,650.8436301,1.0,2,14.913721187314174,99.85049221408278,5.60983910672212,0.0,2.62201184874822,85,5.013867064628546,0
28.765071761921504,92.73299027767774,100.0,593.0217236,272.7899928,0.46,0,106.92817917563669,-21.8929316694038,104.32797944992906,1170.3133797999474,0.0,9,2.1602712596646696,0
28.77,60.23,368.47,1006.389557,399.2845325,1.01,2,101.0,43.0,114.0,421.48,3.81,100,4.92,1
18.78,87.42,619.15,823.5264691,892.9650682,1.17,2,92.0,52.0,119.0,559.19,1.07,62,3.3,1
29.31,84.74,657.4,884.8166987,140.0503342,0.93,2,112.0,46.0,76.0,223.63,3.91,85,6.33,1
15.97942670111591,81.10999399969728,100.0,620.8547095,581.5120149,1.16,2,48.272928518395915,97.63540419627063,182.19724260759438,420.38004718386105,3.7267520240958945,94,2.360830652430434,0
17.09245443628914,60.90758595817091,100.0,245.170666,785.0413639,1.11,2,147.33918048413756,49.32032418697602,48.882832803061355,233.76660388572992,0.691529965128443,70,3.127917371020529,0
22.270381394156157,93.64794839961233,100.0,17.28247307,604.6392807,1.29,2,107.61797537692863,55.07155711960049,37.68304650046878,293.02075310154095,2.2828767398808942,100,4.7652668478616595,0
20.11329883895177,54.481676253151164,100.0,554.3620024,454.983181,0.93,2,109.39667927442056,63.326772563060175,38.0783576909071,610.2763103040897,0.8323239660534858,50,4.811982176197565,0
26.11729843000267,58.42059178960103,100.0,1002.685228,34.57005817,1.26,2,133.8870692602123,39.08285993213329,118.55668080086986,0.0,2.181995930854729,100,0.0,0
30.05146906816326,100.0,0.0,445.6218811,254.8400797,1.12,2,65.84072041138174,122.12956372804703,113.27631754855501,963.5524842456819,3.6292141399233415,85,3.508143973055116,0
10.90414597726491,87.85196898222065,0.0,534.9160682,458.2608115,1.18,2,106.84383957429597,55.91502466632291,85.49288221400064,302.3808167895664,1.932052195571249,62,5.40699945697331,0
28.84,69.67,515.79,938.6973779,671.4873659,1.01,2,65.0,69.0,47.0,333.87,4.16,62,6.17,1
12.826871183124277,95.38745357088376,100.0,377.4305469,884.895603,1.16,2,127.81460898436058,64.95458204190078,74.04593034958029,744.6683429164593,4.647542470685206,100,6.711041576572872,0
27.227528900983877,68.70706401105,100.0,30.0060657,758.2172952,0.84,2,79.74095244560804,19.830284597462693,37.080833306623106,171.31395567022093,2.648663600826365,100,4.580648273752873,0
25.27,76.25,607.24,295.0753961,651.0299449,1.05,3,93.0,58.0,45.0,710.7,3.13,120,6.32,1
30.65,79.11,696.55,558.5571989,846.326746,1.24,2,83.0,41.0,124.0,505.42,3.67,55,2.9,1
29.79860651170401,49.12821708266807,100.0,237.291984,289.3858648,1.04,2,105.53785232896723,11.064039596642424,90.85626360404011,182.91511757926816,5.8276791332413005,94,6.53014874645125,0
18.89,65.08,588.23,427.6372788,57.38870389,0.99,2,68.0,51.0,138.0,732.06,3.1,70,6.56,1
19.66,85.27,541.35,1006.133727,797.0452541,1.0,2,110.0,99.0,105.0,638.85,3.35,90,2.86,1
21.74,76.19,304.53,402.0420821,184.8771815,0.91,2,117.0,70.0,44.0,632.83,1.25,70,2.63,1
23.28,71.5,388.0,156.9848013,238.2666602,0.89,2,85.0,92.0,118.0,48.94,3.63,100,3.72,1
24.28,80.19,321.2,545.2878282,58.23169138,0.99,2,82.0,78.0,95.0,555.1,2.55,70,2.49,1
23.94,93.29,315.49,660.9053357,682.6535898,1.31,3,73.0,62.0,65.0,607.49,1.49,120,6.79,1
28.5,77.0,264.0,36.03625923,15.85595406,0.44,0,117.0,42.0,58.0,43.0,1.44,6,3.67,1
20.13,66.03,183.09,121.3906643,372.532915,1.35,2,87.0,100.0,65.0,649.2,1.39,62,2.17,1
14.915786804705236,92.30702302754804,100.0,841.7927324,3.035514144,1.4,2,63.883906294050334,138.60364976634088,105.48695977806035,170.48561935052254,1.455806010090195,110,0.669740472282518,0
23.290510271828268,40.4084327219003,100.0,672.271277,258.9887158,1.47,2,120.74697795440392,77.37533485555987,14.818292576459278,284.9674122178447,0.8715312111503499,100,0.0,0
29.886668290644867,80.70505414445333,100.0,677.0275512,577.0388193,0.95,2,109.67577390488873,90.34985273380859,113.42881106362294,1188.0646263218218,0.6206033077742921,62,4.758869920217553,0
20.45,94.29,423.37,778.2032676,17.89679486,1.0,2,61.0,93.0,105.0,608.93,2.15,65,3.95,1
28.5,78.5,268.0,5.851281038,2.574563657,0.44,0,117.0,42.0,58.0,5.0,1.44,6,3.67,1
19.919725445899452,100.0,100.0,848.7751875,277.7943327,1.45,2,81.2669457330719,27.926493942456084,-8.30939712623563,737.5897039599381,4.670973146362872,94,3.0706932203456043,0
14.095164252833863,68.78057400820423,37.60072274777386,462.1028187,757.8345155,1.07,2,19.53903066530664,153.73245943080798,105.33464606522925,461.37343525527183,3.105396052922235,110,8.95112704587877,0
38.66860025985911,63.29410155296068,100.0,254.2018211,83.49169513,1.09,2,65.44500453600368,-7.926142038994023,122.3891100511129,911.1413829043378,2.284143118026541,105,4.358367777337477,0
31.295527723968497,84.4022792500289,100.0,781.5150563,779.9572908,1.07,3,85.29735050089045,11.948688988767856,34.502354669306555,27.907868970228378,0.0,125,0.0,0
31.43,69.58,415.34,409.6851819,323.2777501,0.96,2,91.0,73.0,49.0,478.74,3.33,62,3.94,1
18.436359185858073,75.7842900533944,100.0,759.8872841,88.70101207,1.32,2,74.77495803848959,52.684926050835486,-14.400906069960968,59.182249898078,5.586194189354958,85,2.6141797050107516,0
30.932166319422475,47.886292380698784,100.0,444.1120924,178.752956,0.87,2,51.9868630996564,45.064543601843006,38.460333085120794,341.96218191730503,3.956533219756329,85,5.096820978350806,0
33.46389856598174,39.46863395388817,100.0,115.0283451,217.8189402,1.21,2,153.0676751360761,65.4623788900212,121.77267696906254,288.38923080721304,4.727989567876515,70,8.060823650849589,0
21.65,68.53,246.06,289.6475711,610.7736395,0.98,2,105.0,71.0,101.0,461.13,4.11,65,4.86,1
23.56,90.54,513.58,977.4924087,510.7229252,1.03,2,100.0,103.0,107.0,340.95,1.17,65,3.62,1
29.328907577653144,100.0,0.0,104.6062033,278.7807393,0.82,2,72.74654765127812,89.74017923484533,148.5470827495754,139.98840748537884,5.124790077472134,100,3.098223023727332,0
19.539106257404846,76.42501639000214,100.0,393.3265076,152.1043372,1.2,2,134.33496922123106,109.88065162503884,113.88890868589944,632.759289681202,5.198935407740277,100,0.0,0
15.940080157522903,73.17047684788733,69.89776325910725,475.5384467,856.496803,1.11,2,98.73356351249379,75.29564062485423,149.92776750462525,0.0,3.3507585070013075,100,5.400632610141009,0
30.4,76.6,308.0,559.4477782,234.9680669,0.42,0,107.0,38.0,53.0,622.0,2.09,3,5.11,1
32.68280042728662,93.98796446564597,100.0,137.9059826,59.75925913,0.433333333,0,111.11291630257693,15.584421824535603,101.83841652886848,0.0,0.014388418774736289,5,6.064242875124563,0
21.79171898938415,91.78740249975573,100.0,5.856871477,2.57702345,0.44,0,105.38614135952378,19.285624452698286,3.3466471539788216,449.6768737226471,0.0,6,2.552548613253705,0
18.44,93.82,332.3,946.8313025,480.9872468,1.13,2,83.0,76.0,78.0,428.86,2.53,105,2.78,1
30.57,73.22,632.36,186.1339473,92.06857352,1.02,2,96.0,96.0,78.0,738.53,3.98,100,3.02,1
31.050630648045594,43.58912397832983,100.0,930.7107459,334.5064473,1.09,2,95.98938210343141,144.67389416218447,4.77225593910196,408.65623291173233,3.4032079277954295,100,0.6042901007428352,0
